category,block_id,respondent,n_analogs,n_pairs,pairwise_accuracy,spearman,recall_at_1,recall_at_3
Barista_Milk,1,167,5,10,0.5,0.10814761408717502,0.0,0.5
Barista_Milk,1,168,5,10,0.65,0.35909242322980395,0.0,1.0
Barista_Milk,1,169,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Barista_Milk,1,175,5,10,0.75,0.6882472016116853,0.0,0.6666666666666666
Barista_Milk,1,182,5,10,0.75,0.8029550685469662,0.0,1.0
Barista_Milk,1,184,5,10,0.8,0.8838834764831843,1.0,1.0
Barista_Milk,1,185,5,10,0.7,0.5000000000000001,0.5,1.0
Barista_Milk,1,188,5,10,0.75,0.6882472016116853,0.0,0.6666666666666666
Barista_Milk,1,189,5,10,0.75,0.675922588044844,1.0,1.0
Barista_Milk,1,191,5,10,0.35,-0.20519567041703082,0.0,0.0
Barista_Milk,1,192,5,10,0.45,-0.10259783520851541,0.0,0.0
Barista_Milk,1,195,5,10,0.4,-0.31622776601683794,0.0,0.0
Barista_Milk,1,200,5,10,0.6,0.26352313834736496,0.0,1.0
Barista_Milk,1,201,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Barista_Milk,1,202,5,10,0.5,0.0,0.25,0.75
Barista_Milk,1,206,5,10,0.7,0.5797509043642028,0.0,1.0
Bratwurst,0,108,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,109,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Bratwurst,0,110,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,111,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,112,4,6,0.4166666666666667,-0.2581988897471611,0.0,0.6666666666666666
Bratwurst,0,113,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Bratwurst,0,114,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Bratwurst,0,115,4,6,0.75,0.632455532033676,1.0,1.0
Bratwurst,0,116,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Bratwurst,0,117,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Bratwurst,0,118,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,119,4,6,0.6666666666666666,0.4472135954999579,0.5,1.0
Bratwurst,0,120,4,6,0.75,0.7745966692414834,1.0,1.0
Bratwurst,0,121,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,122,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,123,4,6,0.25,-0.632455532033676,0.0,0.5
Bratwurst,0,124,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Bratwurst,0,125,4,6,0.4166666666666667,-0.316227766016838,0.0,0.0
Bratwurst,0,126,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,127,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Bratwurst,0,128,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Bratwurst,0,129,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Bratwurst,0,130,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,131,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Bratwurst,0,132,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Bratwurst,0,133,4,6,0.5,,0.25,0.75
Bratwurst,0,134,4,6,0.75,0.7378647873726218,0.5,1.0
Bratwurst,0,135,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,136,4,6,0.75,0.632455532033676,0.0,1.0
Bratwurst,0,137,4,6,0.5,,0.25,0.75
Bratwurst,0,138,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,139,4,6,0.4166666666666667,-0.10540925533894598,0.5,1.0
Bratwurst,0,140,4,6,0.75,0.632455532033676,0.0,1.0
Bratwurst,0,141,4,6,0.4166666666666667,-0.21081851067789195,0.0,0.5
Bratwurst,0,142,4,6,0.5,,0.25,0.75
Bratwurst,0,143,4,6,0.5,0.19999999999999998,0.0,1.0
Bratwurst,0,144,4,6,0.08333333333333333,-0.9486832980505139,0.0,0.0
Bratwurst,0,145,4,6,0.6666666666666666,0.6000000000000001,0.0,1.0
Bratwurst,0,146,4,6,0.75,0.632455532033676,0.0,1.0
Bratwurst,0,147,4,6,0.5,0.0,0.0,1.0
Bratwurst,0,148,4,6,0.25,-0.632455532033676,0.0,0.0
Bratwurst,0,149,4,6,0.3333333333333333,-0.4472135954999579,0.0,0.5
Bratwurst,0,150,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Bratwurst,0,151,4,6,0.3333333333333333,-0.39999999999999997,0.0,1.0
Bratwurst,0,152,4,6,0.25,-0.632455532033676,0.0,1.0
Bratwurst,0,153,4,6,0.75,0.7745966692414834,1.0,1.0
Bratwurst,0,154,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,155,4,6,1.0,1.0,1.0,1.0
Bratwurst,0,156,4,6,0.75,0.632455532033676,0.5,1.0
Bratwurst,0,157,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,158,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Bratwurst,0,159,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Bratwurst,0,160,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,161,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Bratwurst,0,162,4,6,0.25,-0.7745966692414834,0.0,0.0
Bratwurst,0,163,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,164,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Bratwurst,0,165,4,6,1.0,1.0,1.0,1.0
Bratwurst,0,166,4,6,0.4166666666666667,-0.316227766016838,0.0,1.0
Bratwurst,0,167,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Bratwurst,0,168,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,169,4,6,0.5833333333333334,0.21081851067789195,0.5,1.0
Bratwurst,0,170,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Bratwurst,0,171,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Bratwurst,0,172,4,6,0.3333333333333333,-0.39999999999999997,0.0,0.0
Bratwurst,0,173,4,6,0.5,0.19999999999999998,0.0,1.0
Bratwurst,0,174,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,175,4,6,0.75,0.632455532033676,1.0,1.0
Bratwurst,0,176,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,177,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,178,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Bratwurst,0,179,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,180,4,6,0.4166666666666667,-0.2581988897471611,0.3333333333333333,1.0
Bratwurst,0,181,4,6,0.75,0.632455532033676,0.5,1.0
Bratwurst,0,182,4,6,0.75,0.7745966692414834,1.0,1.0
Bratwurst,0,183,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Bratwurst,0,184,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Bratwurst,0,185,4,6,0.9166666666666666,0.9486832980505139,1.0,1.0
Bratwurst,0,186,4,6,0.6666666666666666,0.4472135954999579,0.5,1.0
Bratwurst,0,187,4,6,0.75,0.632455532033676,0.0,1.0
Bratwurst,0,188,4,6,1.0,1.0,1.0,1.0
Bratwurst,0,189,4,6,0.75,0.632455532033676,1.0,1.0
Bratwurst,0,190,4,6,0.6666666666666666,0.39999999999999997,1.0,1.0
Bratwurst,0,191,4,6,0.8333333333333334,0.7999999999999999,1.0,1.0
Bratwurst,0,192,4,6,0.8333333333333334,0.7999999999999999,0.0,1.0
Bratwurst,0,193,4,6,0.75,0.7378647873726218,0.0,1.0
Bratwurst,0,194,4,6,0.75,0.632455532033676,0.0,1.0
Bratwurst,0,195,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,196,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,197,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,198,4,6,0.5833333333333334,0.316227766016838,1.0,1.0
Bratwurst,0,199,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,200,4,6,0.5,,0.25,0.75
Bratwurst,0,201,4,6,0.9166666666666666,0.9486832980505139,0.5,1.0
Bratwurst,0,202,4,6,0.25,-0.7745966692414834,0.0,0.6666666666666666
Bratwurst,0,203,4,6,0.16666666666666666,-0.8944271909999159,0.0,0.5
Bratwurst,0,204,4,6,0.75,0.7745966692414834,0.3333333333333333,1.0
Bratwurst,0,205,4,6,0.5833333333333334,0.316227766016838,0.0,1.0
Bratwurst,0,206,4,6,0.6666666666666666,0.39999999999999997,0.0,1.0
Bratwurst,0,207,4,6,0.75,0.7745966692414834,1.0,1.0
Bratwurst,0,208,4,6,0.5833333333333334,0.2581988897471611,0.0,0.6666666666666666
Bratwurst,0,209,4,6,1.0,1.0,1.0,1.0
Bratwurst,0,210,4,6,0.8333333333333334,0.8944271909999159,0.5,1.0
Bratwurst,0,211,4,6,0.5833333333333334,0.21081851067789195,0.0,1.0
Bratwurst,0,212,4,6,0.5833333333333334,0.2581988897471611,0.3333333333333333,1.0
Bratwurst,0,213,4,6,0.75,0.7745966692414834,1.0,1.0
Bratwurst,1,1,5,10,0.65,0.5642880936468347,0.0,1.0
Bratwurst,1,2,5,10,0.6,0.31622776601683794,0.0,0.5
Bratwurst,1,3,5,10,0.85,0.8207826816681233,0.0,1.0
Bratwurst,1,4,5,10,0.75,0.6708203932499368,1.0,1.0
Bratwurst,1,6,5,10,0.8,0.8660254037844386,0.5,1.0
Bratwurst,1,7,5,10,0.6,0.15811388300841897,0.0,0.0
Bratwurst,1,8,5,10,0.45,-0.10259783520851541,0.5,1.0
Bratwurst,1,9,5,10,0.7,0.6324555320336759,0.0,1.0
Bratwurst,1,10,5,10,0.35,-0.44721359549995787,0.0,0.0
Bratwurst,1,11,5,10,0.5,0.0,0.0,0.3333333333333333
Bratwurst,1,12,5,10,0.5,-0.05270462766947298,0.0,0.5
Bratwurst,1,13,5,10,0.7,0.5270462766947299,0.0,0.5
Bratwurst,1,14,5,10,0.6,0.15811388300841897,0.0,0.0
Bratwurst,1,15,5,10,0.7,0.5270462766947299,0.5,1.0
Bratwurst,1,17,5,10,0.75,0.6708203932499368,1.0,1.0
Bratwurst,1,18,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Bratwurst,1,19,5,10,0.5,,0.2,0.6
Bratwurst,1,20,5,10,0.5,0.0,0.25,0.75
Bratwurst,1,22,5,10,0.75,0.6668859288553501,1.0,1.0
Bratwurst,1,23,5,10,1.0,0.9999999999999999,1.0,1.0
Bratwurst,1,24,5,10,0.6,0.28867513459481287,0.5,1.0
Bratwurst,1,25,5,10,0.85,0.8944271909999157,0.3333333333333333,1.0
Bratwurst,1,26,5,10,0.75,0.6668859288553501,0.0,1.0
Bratwurst,1,27,5,10,0.5,0.0,0.3333333333333333,1.0
Bratwurst,1,28,5,10,0.3,-0.4743416490252569,0.0,0.0
Bratwurst,1,29,5,10,0.25,-0.6668859288553501,0.0,0.0
Bratwurst,1,30,5,10,0.7,0.6324555320336759,0.5,1.0
Bratwurst,1,31,5,10,0.5,0.0,0.0,0.0
Bratwurst,1,32,5,10,0.95,0.9746794344808964,1.0,1.0
Bratwurst,1,33,5,10,0.7,0.7071067811865475,1.0,1.0
Bratwurst,1,35,5,10,0.5,-0.05270462766947298,0.0,0.5
Bratwurst,1,36,5,10,0.45,-0.20519567041703082,0.0,0.0
Bratwurst,1,37,5,10,0.7,0.5773502691896257,0.3333333333333333,1.0
Bratwurst,1,38,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Bratwurst,1,39,5,10,0.35,-0.44721359549995787,0.0,0.3333333333333333
Bratwurst,1,40,5,10,0.45,-0.22360679774997894,0.0,0.0
Bratwurst,1,41,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Bratwurst,1,42,5,10,0.6,0.31622776601683794,0.5,1.0
Bratwurst,1,43,5,10,0.35,-0.46169025843831935,0.0,0.0
Bratwurst,1,44,5,10,0.5,0.0,0.0,0.3333333333333333
Bratwurst,1,45,5,10,0.7,0.6,0.0,1.0
Bratwurst,1,46,5,10,0.6,0.31622776601683794,0.0,1.0
Bratwurst,1,47,5,10,0.55,0.20519567041703082,0.0,0.0
Bratwurst,1,48,5,10,0.65,0.35909242322980395,0.0,1.0
Bratwurst,1,49,5,10,0.6,0.3689323936863109,0.0,0.5
Bratwurst,1,50,5,10,0.35,-0.35909242322980395,0.0,0.0
Bratwurst,1,51,5,10,0.55,0.11180339887498947,0.0,1.0
Bratwurst,1,52,5,10,0.9,0.9486832980505138,1.0,1.0
Bratwurst,1,53,5,10,0.75,0.6668859288553501,0.5,1.0
Bratwurst,1,54,5,10,0.65,0.35909242322980395,0.0,1.0
Bratwurst,1,55,5,10,0.5,,0.2,0.6
Bratwurst,1,56,5,10,0.85,0.8944271909999157,1.0,1.0
Bratwurst,1,57,5,10,0.9,0.8999999999999998,1.0,1.0
Bratwurst,1,58,5,10,0.65,0.3354101966249684,0.0,0.3333333333333333
Bratwurst,1,59,5,10,0.65,0.35909242322980395,0.0,1.0
Bratwurst,1,60,5,10,0.4,-0.35355339059327373,0.0,0.5
Bratwurst,1,61,5,10,0.45,-0.11180339887498947,0.0,0.3333333333333333
Bratwurst,1,62,5,10,0.1,-0.9486832980505138,0.0,0.0
Bratwurst,1,63,5,10,0.8,0.7378647873726218,0.5,1.0
Bratwurst,1,64,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Bratwurst,1,65,5,10,0.7,0.5797509043642028,0.5,1.0
Bratwurst,1,66,5,10,0.75,0.6155870112510925,0.0,1.0
Bratwurst,1,67,5,10,0.7,0.5773502691896257,0.5,1.0
Bratwurst,1,68,5,10,0.6,0.28867513459481287,0.5,1.0
Bratwurst,1,69,5,10,0.85,0.8207826816681233,1.0,1.0
Bratwurst,1,70,5,10,0.55,0.10259783520851541,0.0,0.0
Bratwurst,1,71,5,10,0.35,-0.35909242322980395,0.0,0.0
Bratwurst,1,72,5,10,0.5,0.0,0.0,0.5
Bratwurst,1,75,5,10,0.5,-0.10540925533894596,0.0,0.0
Bratwurst,1,76,5,10,0.35,-0.3354101966249684,0.0,0.3333333333333333
Bratwurst,1,78,5,10,0.55,0.11180339887498947,0.3333333333333333,1.0
Bratwurst,1,79,5,10,0.75,0.7826237921249264,0.0,1.0
Bratwurst,1,80,5,10,0.7,0.5773502691896257,0.5,1.0
Bratwurst,1,81,5,10,0.65,0.46169025843831935,0.5,1.0
Bratwurst,1,82,5,10,0.9,0.9486832980505138,1.0,1.0
Bratwurst,1,83,5,10,0.2,-0.8660254037844386,0.0,0.3333333333333333
Bratwurst,1,84,5,10,0.7,0.7071067811865475,1.0,1.0
Bratwurst,1,85,5,10,0.6,0.35355339059327373,0.0,0.5
Bratwurst,1,86,5,10,0.6,0.26352313834736496,0.5,1.0
Bratwurst,1,87,5,10,0.25,-0.6668859288553501,0.0,0.0
Bratwurst,1,89,5,10,0.6,0.31622776601683794,0.5,1.0
Bratwurst,1,90,5,10,0.45,-0.22360679774997894,0.0,0.0
Bratwurst,1,91,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Bratwurst,1,92,5,10,0.65,0.30779350562554625,0.0,1.0
Bratwurst,1,93,5,10,0.8,0.8660254037844386,0.5,1.0
Bratwurst,1,94,5,10,0.7,0.7071067811865475,1.0,1.0
Bratwurst,1,95,5,10,0.75,0.6668859288553501,1.0,1.0
Bratwurst,1,96,5,10,0.15,-0.8720815992723809,0.0,0.0
Bratwurst,1,97,5,10,0.9,0.8999999999999998,1.0,1.0
Bratwurst,1,98,5,10,0.65,0.41039134083406165,0.0,1.0
Bratwurst,1,99,5,10,0.55,0.22360679774997894,0.0,0.0
Bratwurst,1,100,5,10,0.6,0.21081851067789192,0.0,1.0
Bratwurst,1,101,5,10,0.35,-0.35909242322980395,0.0,0.0
Bratwurst,1,102,5,10,0.3,-0.4743416490252569,0.0,0.0
Bratwurst,1,103,5,10,0.85,0.8944271909999157,1.0,1.0
Bratwurst,1,104,5,10,0.45,-0.20519567041703082,0.0,1.0
Bratwurst,1,105,5,10,0.9,0.9486832980505138,1.0,1.0
Bratwurst,1,106,5,10,0.7,0.5797509043642028,0.5,1.0
Bratwurst,1,107,5,10,0.75,0.7826237921249264,0.0,1.0
Breaded_Chicken_Filet,0,1,5,10,0.45,-0.22360679774997894,0.0,1.0
Breaded_Chicken_Filet,0,3,5,10,0.85,0.8944271909999157,1.0,1.0
Breaded_Chicken_Filet,0,4,5,10,0.15,-0.8944271909999157,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,5,5,10,0.5,0.0,0.0,1.0
Breaded_Chicken_Filet,0,6,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,7,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,8,5,10,0.5,0.10540925533894596,1.0,1.0
Breaded_Chicken_Filet,0,9,5,10,0.4,-0.28867513459481287,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,10,5,10,0.55,0.15389675281277312,0.0,1.0
Breaded_Chicken_Filet,0,12,5,10,0.8,0.8660254037844386,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,14,5,10,0.85,0.8944271909999157,1.0,1.0
Breaded_Chicken_Filet,0,15,5,10,0.4,-0.31622776601683794,0.0,0.0
Breaded_Chicken_Filet,0,16,5,10,0.5,,0.2,0.6
Breaded_Chicken_Filet,0,17,5,10,0.9,0.9486832980505138,1.0,1.0
Breaded_Chicken_Filet,0,18,5,10,0.5,0.0,0.0,0.0
Breaded_Chicken_Filet,0,19,5,10,0.5,,0.2,0.6
Breaded_Chicken_Filet,0,20,5,10,0.5,0.0,0.0,1.0
Breaded_Chicken_Filet,0,21,5,10,0.75,0.6708203932499368,1.0,1.0
Breaded_Chicken_Filet,0,22,5,10,0.35,-0.41039134083406165,0.0,0.5
Breaded_Chicken_Filet,0,23,5,10,0.7,0.5797509043642028,0.5,1.0
Breaded_Chicken_Filet,0,24,5,10,0.35,-0.41039134083406165,0.0,0.5
Breaded_Chicken_Filet,0,25,5,10,0.45,-0.22360679774997894,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,26,5,10,0.4,-0.28867513459481287,0.0,0.0
Breaded_Chicken_Filet,0,27,5,10,0.55,-0.051298917604257706,0.0,1.0
Breaded_Chicken_Filet,0,29,5,10,0.5,0.10540925533894596,1.0,1.0
Breaded_Chicken_Filet,0,33,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Breaded_Chicken_Filet,0,34,5,10,0.6,0.35355339059327373,0.0,0.5
Breaded_Chicken_Filet,0,35,5,10,0.85,0.8207826816681233,1.0,1.0
Breaded_Chicken_Filet,0,36,5,10,0.45,-0.22360679774997894,0.0,1.0
Breaded_Chicken_Filet,0,37,5,10,0.7,0.7071067811865475,0.25,0.75
Breaded_Chicken_Filet,0,38,5,10,0.7,0.4743416490252569,0.5,1.0
Breaded_Chicken_Filet,0,39,5,10,0.35,-0.3354101966249684,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,40,5,10,0.85,0.8944271909999157,1.0,1.0
Breaded_Chicken_Filet,0,41,5,10,0.6,0.35355339059327373,0.0,0.5
Breaded_Chicken_Filet,0,42,5,10,0.15,-0.8944271909999157,0.0,0.0
Breaded_Chicken_Filet,0,43,5,10,0.55,0.30779350562554625,0.0,1.0
Breaded_Chicken_Filet,0,44,5,10,0.5,,0.2,0.6
Breaded_Chicken_Filet,0,45,5,10,0.65,0.41039134083406165,1.0,1.0
Breaded_Chicken_Filet,0,46,5,10,0.4,-0.3689323936863109,0.0,1.0
Breaded_Chicken_Filet,0,47,5,10,0.4,-0.31622776601683794,0.0,0.0
Breaded_Chicken_Filet,0,48,5,10,0.75,0.6668859288553501,1.0,1.0
Breaded_Chicken_Filet,0,51,5,10,0.5,,0.2,0.6
Breaded_Chicken_Filet,0,52,5,10,0.6,0.35355339059327373,0.0,0.5
Breaded_Chicken_Filet,0,53,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,54,5,10,0.7,0.5773502691896257,0.5,1.0
Breaded_Chicken_Filet,0,55,5,10,0.65,0.41039134083406165,1.0,1.0
Breaded_Chicken_Filet,0,56,5,10,0.45,-0.15389675281277312,0.0,0.0
Breaded_Chicken_Filet,0,57,5,10,0.6,0.35355339059327373,0.0,0.5
Breaded_Chicken_Filet,0,58,5,10,0.5,-0.09999999999999999,0.0,1.0
Breaded_Chicken_Filet,0,59,5,10,0.7,0.7071067811865475,1.0,1.0
Breaded_Chicken_Filet,0,60,5,10,0.55,0.22360679774997894,1.0,1.0
Breaded_Chicken_Filet,0,61,5,10,0.9,0.8999999999999998,1.0,1.0
Breaded_Chicken_Filet,0,63,5,10,0.85,0.8944271909999157,1.0,1.0
Breaded_Chicken_Filet,0,64,5,10,0.65,0.46169025843831935,1.0,1.0
Breaded_Chicken_Filet,0,65,5,10,0.7,0.7071067811865475,1.0,1.0
Breaded_Chicken_Filet,0,66,5,10,0.85,0.8720815992723809,0.5,1.0
Breaded_Chicken_Filet,0,67,5,10,0.5,0.0,0.0,0.0
Breaded_Chicken_Filet,0,68,5,10,0.35,-0.44721359549995787,0.0,0.0
Breaded_Chicken_Filet,0,70,5,10,0.4,-0.35355339059327373,0.0,0.5
Breaded_Chicken_Filet,0,71,5,10,0.4,-0.3689323936863109,0.0,1.0
Breaded_Chicken_Filet,0,72,5,10,0.7,0.6324555320336759,0.0,1.0
Breaded_Chicken_Filet,0,73,5,10,0.1,-0.9486832980505138,0.0,0.0
Breaded_Chicken_Filet,0,74,5,10,0.4,-0.21081851067789192,0.0,0.5
Breaded_Chicken_Filet,0,75,5,10,0.3,-0.7071067811865475,0.0,0.0
Breaded_Chicken_Filet,0,76,5,10,0.45,-0.22360679774997894,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,77,5,10,0.55,0.22360679774997894,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,78,5,10,0.5,,0.2,0.6
Breaded_Chicken_Filet,0,79,5,10,0.4,-0.28867513459481287,0.3333333333333333,1.0
Breaded_Chicken_Filet,0,80,5,10,0.4,-0.31622776601683794,0.0,0.0
Breaded_Chicken_Filet,0,81,5,10,0.5,0.05270462766947298,0.0,1.0
Breaded_Chicken_Filet,0,82,5,10,0.4,-0.26352313834736496,0.0,0.5
Breaded_Chicken_Filet,0,84,5,10,0.5,0.0,0.0,0.5
Breaded_Chicken_Filet,0,85,5,10,0.35,-0.44721359549995787,0.0,0.3333333333333333
Breaded_Chicken_Filet,0,86,5,10,0.7,0.4743416490252569,0.5,1.0
Breaded_Chicken_Filet,0,88,5,10,0.6,0.26352313834736496,0.0,1.0
Breaded_Chicken_Filet,0,89,5,10,0.55,0.20519567041703082,0.0,0.0
Breaded_Chicken_Filet,0,90,5,10,0.85,0.8720815992723809,1.0,1.0
Breaded_Chicken_Filet,0,91,5,10,0.9,0.9486832980505138,0.5,1.0
Breakfast_Sausages,0,101,5,10,0.55,0.22360679774997894,0.3333333333333333,1.0
Breakfast_Sausages,0,102,5,10,0.85,0.8944271909999157,1.0,1.0
Breakfast_Sausages,0,103,5,10,0.4,-0.28867513459481287,0.0,0.3333333333333333
Breakfast_Sausages,0,104,5,10,0.6,0.28867513459481287,0.0,0.3333333333333333
Breakfast_Sausages,0,105,5,10,0.6,0.35355339059327373,0.0,0.5
Breakfast_Sausages,0,106,5,10,0.8,0.7905694150420948,0.5,1.0
Breakfast_Sausages,0,108,5,10,0.5,0.0,0.0,0.5
Breakfast_Sausages,0,111,5,10,0.3,-0.5773502691896257,0.0,0.3333333333333333
Breakfast_Sausages,0,112,5,10,0.4,-0.15811388300841897,0.0,0.0
Breakfast_Sausages,0,113,5,10,0.7,0.7071067811865475,0.25,0.75
Breakfast_Sausages,0,114,5,10,0.75,0.6708203932499368,0.3333333333333333,1.0
Breakfast_Sausages,0,115,5,10,0.45,-0.30779350562554625,0.0,1.0
Breakfast_Sausages,0,117,5,10,0.4,-0.28867513459481287,0.3333333333333333,1.0
Breakfast_Sausages,0,118,5,10,0.65,0.44721359549995787,1.0,1.0
Breakfast_Sausages,0,119,5,10,0.75,0.7826237921249264,0.0,1.0
Breakfast_Sausages,0,120,5,10,0.5,0.0,0.25,0.75
Breakfast_Sausages,0,122,5,10,0.65,0.35909242322980395,1.0,1.0
Breakfast_Sausages,0,123,5,10,0.6,0.28867513459481287,0.3333333333333333,1.0
Breakfast_Sausages,0,125,5,10,0.4,-0.35355339059327373,0.0,0.5
Breakfast_Sausages,0,126,5,10,0.7,0.7071067811865475,0.25,0.75
Breakfast_Sausages,0,127,5,10,0.15,-0.8207826816681233,0.0,0.5
Breakfast_Sausages,0,129,5,10,0.4,-0.31622776601683794,0.0,0.0
Breakfast_Sausages,0,131,5,10,0.55,0.15389675281277312,0.5,1.0
Breakfast_Sausages,0,132,5,10,0.25,-0.6708203932499368,0.0,0.0
Breakfast_Sausages,0,133,5,10,0.6,0.26352313834736496,0.5,1.0
Breakfast_Sausages,0,135,5,10,0.65,0.30779350562554625,0.0,1.0
Breakfast_Sausages,0,136,5,10,0.45,-0.22360679774997894,0.0,0.6666666666666666
Breakfast_Sausages,0,137,5,10,0.75,0.7826237921249264,0.0,1.0
Breakfast_Sausages,0,138,5,10,0.65,0.44721359549995787,0.3333333333333333,1.0
Breakfast_Sausages,0,139,5,10,0.7,0.5270462766947299,0.5,1.0
Breakfast_Sausages,0,140,5,10,0.95,0.9746794344808964,1.0,1.0
Breakfast_Sausages,0,141,5,10,0.7,0.7071067811865475,0.25,0.75
Breakfast_Sausages,0,142,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Breakfast_Sausages,0,144,5,10,0.8,0.8660254037844386,0.5,1.0
Breakfast_Sausages,0,145,5,10,0.5,0.0,0.5,1.0
Breakfast_Sausages,0,146,5,10,0.7,0.7071067811865475,1.0,1.0
Breakfast_Sausages,0,150,5,10,0.5,,0.2,0.6
Breakfast_Sausages,0,152,5,10,0.55,0.22360679774997894,0.0,0.6666666666666666
Breakfast_Sausages,0,153,5,10,0.4,-0.28867513459481287,0.0,0.3333333333333333
Breakfast_Sausages,0,154,5,10,0.65,0.41039134083406165,0.0,1.0
Breakfast_Sausages,0,155,5,10,0.35,-0.20519567041703082,0.0,0.0
Breakfast_Sausages,0,156,5,10,0.35,-0.30779350562554625,0.0,0.0
Breakfast_Sausages,0,158,5,10,0.6,0.28867513459481287,0.3333333333333333,1.0
Breakfast_Sausages,0,159,5,10,0.85,0.8720815992723809,0.0,1.0
Breakfast_Sausages,0,161,5,10,0.7,0.7071067811865475,1.0,1.0
Breakfast_Sausages,0,162,5,10,0.6,0.15811388300841897,0.0,0.0
Breakfast_Sausages,0,163,5,10,0.75,0.6668859288553501,1.0,1.0
Breakfast_Sausages,0,166,5,10,0.6,0.31622776601683794,0.0,0.5
Breakfast_Sausages,0,169,5,10,0.5,-0.10540925533894596,0.0,0.0
Breakfast_Sausages,0,170,5,10,0.5,0.0,0.25,0.75
Breakfast_Sausages,0,171,5,10,0.5,0.0,0.25,0.75
Breakfast_Sausages,0,174,5,10,0.65,0.44721359549995787,0.0,0.6666666666666666
Breakfast_Sausages,0,176,5,10,0.7,0.6324555320336759,0.5,1.0
